7.139527463912963867e+01 5.769319534301757812e+00 6.741868222713402474e+02 2.259127508240021029e+02 2.036087160329962398e+00 7.179112450258634226e+02 3.332989894059040807e+02 5.993705499284245342e-01 5.914722960105729044e+02 3.058510734837316249e+02 2.708197601288981904e+00
7.278695988655090332e+01 5.834506034851074219e+00 6.738840216734316755e+02 2.258632306912795684e+02 2.047449634531620433e+00 7.183279067446211457e+02 3.336233124487723671e+02 6.152562507515044743e-01 5.913134108591366385e+02 3.058338822060380267e+02 2.699162483019880820e+00
7.415274858474731445e+01 5.926791906356811523e+00 6.734886541266154154e+02 2.258620557025725475e+02 2.069896799509888474e+00 7.194579191437962891e+02 3.345185032709422330e+02 6.582309402620230010e-01 5.909491826247183326e+02 3.058436094216397123e+02 2.674139816686322391e+00
7.552540826797485352e+01 6.033916473388671875e+00 6.734580335363211816e+02 2.258985794728038741e+02 2.074660014412976761e+00 7.100126732420083044e+02 3.251539028569024481e+02 6.785672893298462238e-01 5.909604014497427897e+02 3.057471255966212880e+02 2.665419095171868591e+00
7.689051508903503418e+01 6.138057470321655273e+00 6.735004747685999291e+02 2.258549387604950311e+02 2.081048356411061118e+00 7.008304907441613523e+02 3.160501197563641540e+02 6.983372424281899526e-01 5.909646691468580002e+02 3.057852880291054589e+02 2.665453384315213725e+00
7.825956082344055176e+01 6.245492458343505859e+00 6.735071375851572384e+02 2.257556211266993955e+02 2.073439662720235166e+00 7.003939715168347675e+02 3.157189291616174955e+02 6.794999539786807929e-01 5.909020931559751943e+02 3.058185316350014773e+02 2.671243532755508188e+00
7.965851521492004395e+01 6.332670211791992188e+00 6.733910951783913106e+02 2.257088781276184477e+02 2.068280573391141797e+00 7.003982582264051189e+02 3.157391066308178438e+02 6.726372102652908858e-01 5.908948915259295518e+02 3.058376524975260509e+02 2.672353515668920654e+00
8.102147340774536133e+01 6.425103425979614258e+00 6.734328998493128893e+02 2.257072839450892161e+02 2.066902066462807053e+00 7.005117489398198813e+02 3.157161555688927592e+02 6.729075826897625845e-01 5.910040520730134403e+02 3.057685710567887440e+02 2.664904852282529824e+00
8.239138841629028320e+01 6.535492420196533203e+00 6.734935547992408829e+02 2.257301795565141447e+02 2.073469771167748998e+00 7.005172500199532806e+02 3.157861546264720118e+02 6.692067740085025918e-01 6.022855714376870537e+02 3.037483180294757403e+02 2.757424281642870234e+00
8.379130673408508301e+01 6.637462139129638672e+00 6.742019683808879336e+02 2.243623948419108274e+02 1.973723571791765163e+00 7.001033566874826874e+02 3.160950880969615469e+02 6.692681871978845010e-01 6.127066588559999900e+02 3.018821479929587781e+02 2.842887332326951011e+00
8.519900369644165039e+01 6.744932889938354492e+00 6.777051427210568590e+02 2.194526510404059536e+02 1.616739363645962602e+00 7.004016636026342439e+02 3.208465290121788485e+02 4.962030907677399405e-01 6.236899399791349197e+02 2.999153023738904267e+02 2.932960918088689972e+00
8.659222793579101562e+01 6.834048271179199219e+00 6.778756755796237030e+02 2.191416340704906816e+02 1.602338432794347067e+00 7.003595444644253121e+02 3.220090548075107222e+02 4.537510471064938322e-01 6.236919613498175750e+02 2.998647744593588982e+02 2.935449201018538457e+00
8.798600387573242188e+01 6.926029205322265625e+00 6.778142031190066064e+02 2.192790351592739171e+02 1.595162578092388372e+00 7.007590629241582292e+02 3.224936503504030725e+02 4.432934373809387374e-01 6.233988198025626843e+02 2.997897735035787150e+02 2.936931145290682998e+00
8.939239811897277832e+01 7.033238887786865234e+00 6.776054440378196659e+02 2.195746563847631592e+02 1.657116629687933163e+00 7.012953740067208628e+02 3.227841982196385402e+02 4.288940819962654416e-01 6.217326873299481349e+02 3.009361523399848579e+02 2.985924629785513318e+00
9.079131722450256348e+01 7.144714355468750000e+00 6.731592030286009276e+02 2.246542877047761522e+02 1.941439642423818057e+00 7.022108242124670596e+02 3.223258696411096480e+02 4.794107652403643005e-01 6.197593527859396545e+02 3.011537562891425068e+02 2.969633139554074042e+00
9.219069123268127441e+01 8.517615795135498047e+00 6.752328716404078932e+02 2.288698703292467371e+02 1.987789230643624006e+00 7.134852591311766901e+02 3.166812199402587567e+02 1.101560450684408998e+00 5.954563030409985913e+02 3.038337071454887450e+02 2.768991591613793712e+00
9.358996224403381348e+01 8.575273275375366211e+00 6.749407939750066134e+02 2.288369050782804948e+02 2.002761162004765616e+00 7.144654814564881917e+02 3.169006242571526286e+02 1.201309825653209984e+00 5.955279086791207419e+02 3.038251783059521358e+02 2.768112722500050360e+00
9.499058175086975098e+01 8.629068136215209961e+00 6.749105632354718409e+02 2.288421360274157337e+02 1.998112121461408819e+00 7.146088698199982900e+02 3.170243971360557111e+02 1.214258332112830185e+00 5.955716486512495749e+02 3.037537052526125194e+02 2.758084225199660899e+00
9.639141988754272461e+01 8.688551902770996094e+00 6.749117330448175380e+02 2.288325919556581880e+02 1.994770170208218119e+00 7.145732495955751347e+02 3.170627018860224098e+02 1.211011595415062647e+00 6.076345696443765974e+02 2.996518018576168743e+02 2.743569392700074161e+00
9.779060840606689453e+01 8.743484735488891602e+00 6.826786465527018208e+02 2.155175118412379902e+02 1.452062107633095955e+00 6.762698320984585507e+02 3.196843009702685663e+02 -7.855016474807334781e-01 6.187745908530735051e+02 2.958637234276650361e+02 2.730165048762299485e+00
9.919329810142517090e+01 8.801691293716430664e+00 6.827071046827587679e+02 2.153407528368598491e+02 1.442798303085457867e+00 6.759289584568819009e+02 3.193963235412205108e+02 -7.767831615088982566e-01 6.187106587852824759e+02 2.959118900081613219e+02 2.729739531170671363e+00
1.005917077064514160e+02 8.859750986099243164e+00 6.826429086860013058e+02 2.153617127863440714e+02 1.444413085874378666e+00 6.759397713736952937e+02 3.193747569678462241e+02 -7.721520210214989355e-01 6.187154560565792281e+02 2.959004500112195615e+02 2.735296205746374998e+00
1.019914484024047852e+02 8.917712688446044922e+00 6.826162490156679041e+02 2.153465221659839699e+02 1.434826952915847720e+00 6.760307862726010626e+02 3.193513153979008052e+02 -7.762708790516561486e-01 6.187349298943466920e+02 2.958703933884937101e+02 2.736898957734651194e+00
1.034000210762023926e+02 8.979040861129760742e+00 6.826545617840018849e+02 2.153422868920191036e+02 1.445885898470955500e+00 6.760053567476633134e+02 3.193370134192667820e+02 -7.776791305301116175e-01 6.187074391335212340e+02 2.958643316274174140e+02 2.733041803284990579e+00
1.047984151840209961e+02 9.035152196884155273e+00 6.826887430531281780e+02 2.153671586522862640e+02 1.451206749490599801e+00 6.760369373143382745e+02 3.193277324346300929e+02 -7.835149730900954346e-01 6.187404460955111745e+02 2.958846956436235018e+02 2.733880491888435849e+00
1.061874256134033203e+02 9.093050003051757812e+00 6.826575115252600199e+02 2.153318803055279318e+02 1.438719825700075727e+00 6.760608084617954319e+02 3.193673541844194688e+02 -7.801936032674041677e-01 6.187504490944867257e+02 2.959328683883428539e+02 2.735009269772196827e+00
1.075504765510559082e+02 9.154143333435058594e+00 6.826980224829028430e+02 2.153498868318997097e+02 1.443928078135799264e+00 6.760417358110657915e+02 3.193241785670719537e+02 -7.780296731452422954e-01 6.187409082445310560e+02 2.959090657758576413e+02 2.734530044478361344e+00
1.089278049468994141e+02 9.210968494415283203e+00 6.826844413693642082e+02 2.153274705589169571e+02 1.444210604575514090e+00 6.760532620091158833e+02 3.193752068442202017e+02 -7.797686077426173590e-01 6.187880409805272848e+02 2.958688652015845264e+02 2.734375389559945191e+00
1.103174054622650146e+02 9.268639802932739258e+00 6.826306524613954707e+02 2.153639405864892069e+02 1.444029579300878829e+00 6.760055380915433716e+02 3.193353759536983603e+02 -7.754761561260887781e-01 6.187103030447636911e+02 2.958876763997761259e+02 2.735025979957855125e+00
1.116811516284942627e+02 9.325711011886596680e+00 6.826931272488612876e+02 2.153415312161209272e+02 1.446202029714276804e+00 6.760254225992358670e+02 3.193590959464652315e+02 -7.825601317850892080e-01 6.187280292164678031e+02 2.959616078396665557e+02 2.739061794289697538e+00
1.130607202053070068e+02 9.379022359848022461e+00 6.827268805960744658e+02 2.152751851320784340e+02 1.442017972716190144e+00 6.759346893476864579e+02 3.193923044106555267e+02 -7.731499375877510793e-01 6.186640750536002997e+02 2.960380606309393556e+02 2.744108283574020923e+00
1.144654667377471924e+02 9.438573360443115234e+00 6.819851921935991186e+02 2.181636491282943666e+02 1.494397470723232146e+00 6.754149929792184821e+02 3.211972309586996630e+02 -8.271140056519601380e-01 6.173745466950449554e+02 2.971965346179443372e+02 2.786742843406559533e+00
1.158613955974578857e+02 9.500737428665161133e+00 6.812109588811401863e+02 2.211788574560027598e+02 1.549075354470068611e+00 6.744175139039866735e+02 3.244559613872237378e+02 -9.267376055799210199e-01 6.158690012410638701e+02 2.986421978602287481e+02 2.811961905874429846e+00
1.172207393646240234e+02 9.566442251205444336e+00 6.803926266217684997e+02 2.243658066657361587e+02 1.606867592835672376e+00 6.733632202018491171e+02 3.279003032817727785e+02 -1.032035587859810644e+00 6.113996926921696513e+02 3.038934174091893965e+02 2.829651738243984305e+00
1.185935425758361816e+02 9.635761499404907227e+00 6.795292778628210044e+02 2.277280701150157256e+02 1.667838985199020962e+00 6.733106273460707598e+02 3.280471455736545181e+02 -1.046358638381339912e+00 6.066845272506857327e+02 3.094335068149723611e+02 2.848314689199832550e+00
1.199902560710906982e+02 9.702404022216796875e+00 6.786992668506239852e+02 2.309605015743622403e+02 1.726456000126177059e+00 6.723096501813096211e+02 3.267270642139490633e+02 -1.098921669234744325e+00 6.065973935829856600e+02 3.095157536017319444e+02 2.859101584171334753e+00
1.213515141010284424e+02 9.768964767456054688e+00 6.778702743515769953e+02 2.341889664912177409e+02 1.785001085645600227e+00 6.726536660430872416e+02 3.258360622688654189e+02 -1.126170839312004457e+00 5.984220656843062898e+02 3.136391370970409298e+02 2.931680842167819989e+00
1.227241871356964111e+02 9.837467432022094727e+00 6.814351022741728912e+02 2.366163536879374760e+02 1.857743608215138842e+00 6.737007520787740305e+02 3.268331482397128980e+02 -1.172612991369502478e+00 5.900082214169751751e+02 3.178828208995728914e+02 3.006377610467416694e+00
1.241245200634002686e+02 9.903970003128051758e+00 6.815346317911498772e+02 2.367225887237206052e+02 1.870577183240514252e+00 6.738232418629103222e+02 3.268236692703063113e+02 -1.184246128005097543e+00 5.818400387600331669e+02 3.220026005551074491e+02 3.078893434146657171e+00
1.255251448154449463e+02 9.971445798873901367e+00 6.815911150923988089e+02 2.364829137699597936e+02 1.849101565172387662e+00 6.737873698066515544e+02 3.267509066072287851e+02 -1.167944826759160559e+00 5.824966233608743096e+02 3.220626003653074463e+02 3.097334080234639409e+00
1.269236695766448975e+02 1.003699707984924316e+01 6.815742506515292689e+02 2.365254171936585408e+02 1.856986160787252427e+00 6.738273000239317980e+02 3.267062225113076011e+02 -1.169707697867781615e+00 5.825442940147684112e+02 3.221019367730083331e+02 3.104931799214838417e+00
1.283229358196258545e+02 1.010543441772460938e+01 6.815323732459737585e+02 2.365380718573064200e+02 1.849887153375298521e+00 6.738113496813884922e+02 3.266613365918497607e+02 -1.165617169887755988e+00 5.857094829477475741e+02 3.220368967670069082e+02 3.204408922620527456e+00
1.297235624790191650e+02 1.017152023315429688e+01 6.815903261768606853e+02 2.366172762945741397e+02 1.862753393247734035e+00 6.737898334313487112e+02 3.267246418400310972e+02 -1.172456193342652053e+00 5.887659152713702042e+02 3.219740915503576844e+02 3.300467989512299471e+00
1.310858225822448730e+02 1.023694753646850586e+01 6.815663310988057901e+02 2.366338509972581505e+02 1.851310226954834715e+00 6.735567031988482540e+02 3.267481000246374379e+02 -1.159412237589220407e+00 5.921477567416015972e+02 3.220569486499273353e+02 3.425542687871227177e+00
1.324611916542053223e+02 1.029954075813293457e+01 6.815626521760544847e+02 2.366625444109623118e+02 1.855000398892935554e+00 6.733636445822290852e+02 3.266868866812669694e+02 -1.153446261224015057e+00 5.940934375120033337e+02 3.222584550439988220e+02 3.479846336890342506e+00
1.338601348400115967e+02 1.036898732185363770e+01 6.815102705052754573e+02 2.364617299681896156e+02 1.845683951639689457e+00 6.732334179089619965e+02 3.266106391110098457e+02 -1.153482432561678817e+00 6.009619781848722369e+02 3.169899371081294248e+02 3.294448903203675005e+00
1.352593812942504883e+02 1.044101405143737793e+01 6.815060047023631569e+02 2.364560458685004392e+02 1.856049322725975337e+00 6.732319738463888825e+02 3.266490810834738454e+02 -1.153888949014148846e+00 6.080857074980932566e+02 3.115256765840219941e+02 3.102163351460988761e+00
1.366596300601959229e+02 1.050357866287231445e+01 6.814949853871820551e+02 2.364548764101338634e+02 1.848417379797863802e+00 6.734635149809784025e+02 3.265789105163167960e+02 -1.149404846629340948e+00 6.142735957865816090e+02 3.067792534374236766e+02 2.935138263707326001e+00
1.380609149932861328e+02 1.057007670402526855e+01 6.816592242119415914e+02 2.362458093056810071e+02 1.864413078628821108e+00 6.762697035267444789e+02 3.268522945125461092e+02 -1.178158412226296914e+00 6.149595779247965766e+02 3.044334212871515319e+02 2.856974365168928998e+00
1.394580152034759521e+02 1.063905191421508789e+01 6.816458600672871171e+02 2.362214504718215267e+02 1.861026945984652237e+00 6.768755538633437254e+02 3.268922104681602150e+02 -1.178753246161237112e+00 6.149730792716114820e+02 3.042588002172864776e+02 2.846414621714655535e+00
1.408585195541381836e+02 1.070004105567932129e+01 6.820568668970419139e+02 2.362529129834957757e+02 1.871098390369107634e+00 6.769226574261178939e+02 3.268024035060489041e+02 -1.192981452736922687e+00 6.148039156622347718e+02 3.042878314721531297e+02 2.857762021895491777e+00
1.422535378932952881e+02 1.076780343055725098e+01 6.840782037445828792e+02 2.373467674178247364e+02 1.852410096536893924e+00 6.768903331477779375e+02 3.268114998944109288e+02 -1.196701492787374033e+00 6.139477557453367353e+02 3.060155707890718304e+02 2.832288532004149317e+00
1.436219887733459473e+02 1.083966970443725586e+01 6.862219590033206487e+02 2.385068690598341163e+02 1.832589981829944259e+00 6.768892645976899303e+02 3.268277104307857144e+02 -1.195350243873402274e+00 6.067642403255216550e+02 3.101625525746823655e+02 2.739031031595449139e+00
1.449943342208862305e+02 1.089981436729431152e+01 6.880160611645111430e+02 2.394777545443810709e+02 1.816002588989346300e+00 6.761330922802416126e+02 3.278308306653539717e+02 -1.238439651932002672e+00 6.007523784363880850e+02 3.136331488349858887e+02 2.660984117262054749e+00
1.463913567066192627e+02 1.096855831146240234e+01 6.869097561459350345e+02 2.403432017033752572e+02 1.848077753990685856e+00 6.753657158639332465e+02 3.277673082259175885e+02 -1.303447651832021048e+00 5.999902595147943885e+02 3.144949913393185170e+02 2.691260641940578680e+00
1.477527086734771729e+02 1.103924798965454102e+01 6.863267881531345438e+02 2.406678809305595905e+02 1.907358959319640057e+00 6.754520219330416921e+02 3.272896630056346794e+02 -1.307014527985088659e+00 5.975021600201630463e+02 3.171568798143734966e+02 2.948284137952261297e+00
1.491244657039642334e+02 1.110048985481262207e+01 6.864115043604510902e+02 2.405637288199859540e+02 1.919515315808011824e+00 6.754075834172123223e+02 3.273408082758921864e+02 -1.308625979058084976e+00 5.953465998641819397e+02 3.194630017153966151e+02 3.170955943621289741e+00
1.505245637893676758e+02 1.116876196861267090e+01 6.862982720286800031e+02 2.405808616142995788e+02 1.918032361759459015e+00 6.754529246664363882e+02 3.272946868671359084e+02 -1.306032397788226884e+00 5.952679841376005925e+02 3.202473349370619644e+02 3.246495969276728566e+00
1.519255564212799072e+02 1.124065232276916504e+01 6.862543503261739488e+02 2.405596047737415120e+02 1.914858877543750282e+00 6.754116989460524110e+02 3.272933859619442387e+02 -1.306858952518183070e+00 5.952245381555713948e+02 3.202448485604695065e+02 3.251084223380374283e+00
1.533263888359069824e+02 1.130452251434326172e+01 6.864106395965916363e+02 2.401133698946202344e+02 1.954978701233325733e+00 6.754529500521805403e+02 3.272970508204043654e+02 -1.307109843579023600e+00 5.951937767731437816e+02 3.204981501250201177e+02 3.259236165426852239e+00
1.547241072654724121e+02 1.136778283119201660e+01 6.866596662234546784e+02 2.387681390426301959e+02 2.066437747358356170e+00 6.754288964943420979e+02 3.272304135581732680e+02 -1.301857007243888642e+00 5.952641733362238483e+02 3.208274280286778435e+02 3.254841039388961299e+00
